fixture,candidate,component,intervals,estimate,previous_difference,absolute_reference_error,relative_reference_error,reference_available
star_edge_1,isotropic,individual_4,2048,6.23128470136237e-06,1.0411088461335146e-13,6.941414673958257e-15,1.1139620502611767e-09,True
star_edge_1,isotropic,union,16,0.3132548847306838,,0.00010916630971918861,0.00034861185479290305,True
star_edge_1,isotropic,union,32,0.3131522767584512,0.00010260797223260454,6.558337486584076e-06,2.0943404622149882e-05,True
star_edge_1,isotropic,union,64,0.31314612166202876,6.155096422433282e-06,4.032410641507944e-07,1.287710610204524e-06,True
star_edge_1,isotropic,union,128,0.3131457435198525,3.7814217623832747e-07,2.509888791246695e-08,8.015082575303261e-08,True
star_edge_1,isotropic,union,256,0.3131457199880288,2.3531823711842037e-08,1.5670642006249125e-09,5.004265134221934e-09,True
star_edge_1,isotropic,union,512,0.3131457185188808,1.4691480254569456e-09,9.791617516796691e-11,3.126856584905859e-10,True
star_edge_1,isotropic,union,1024,0.3131457184270839,9.17969034119892e-11,6.1192717559777066e-12,1.954129146914126e-11,True
star_edge_1,isotropic,union,2048,0.313145718421347,5.736910946296803e-12,3.823608096809039e-13,1.2210315747216854e-12,True
star_edge_1,isotropic,maximum,16,0.31323361413925044,,0.00010853761528401007,0.00034662702996801555,True
star_edge_1,isotropic,maximum,32,0.3131319828860069,0.00010163125324352817,6.906362040481895e-06,2.2056240647188425e-05,True
star_edge_1,isotropic,maximum,64,0.3131252717656991,6.7111203078118464e-06,1.952417326700484e-07,6.235263391787298e-07,True
star_edge_1,isotropic,maximum,128,0.3131251737490562,9.801664291320122e-08,9.722508975684718e-08,3.10499212762366e-07,True
star_edge_1,isotropic,maximum,256,0.3131250099507376,1.6379831857538107e-07,6.657322881853389e-08,2.1260906203224004e-07,True
star_edge_1,isotropic,maximum,512,0.31312507862204436,6.867130675214383e-08,2.098077933609943e-09,6.700446853062429e-09,True
star_edge_1,isotropic,maximum,1024,0.3131250774385778,1.183466546983425e-09,9.146113866265182e-10,2.920913894152819e-09,True
star_edge_1,isotropic,maximum,2048,0.31312507688473185,5.538459690868081e-10,3.6076541753971014e-10,1.1521447644647438e-09,True
star_edge_1,expanding,individual_1,16,0.14224554331188535,,0.0013411957039521916,0.009518483472802935,True
star_edge_1,expanding,individual_1,32,0.14158816429889096,0.0006573790129943968,0.0006838166909577947,0.0048530560097444055,True
star_edge_1,expanding,individual_1,64,0.14100841025633365,0.0005797540425573067,0.00010406264840048807,0.0007385339783130238,True
star_edge_1,expanding,individual_1,128,0.14089807079921124,0.00011033945712241033,6.276808721922267e-06,4.4546593689128095e-05,True
star_edge_1,expanding,individual_1,256,0.1409032767000634,5.205900852151002e-06,1.0709078697712648e-06,7.6002471744240974e-06,True
star_edge_1,expanding,individual_1,512,0.1409044614996582,1.1847995948222056e-06,1.138917250509408e-07,8.082910640049584e-07,True
star_edge_1,expanding,individual_1,1024,0.14090436647693755,9.502272066419515e-08,1.8869004386745658e-08,1.339135712068213e-07,True
star_edge_1,expanding,individual_1,2048,0.14090434589182427,2.0585113280624512e-08,1.7161088938788538e-09,1.2179247290892208e-08,True
star_edge_1,expanding,individual_2,16,0.09834987729086213,,0.020710557065860016,0.26675345695763336,True
star_edge_1,expanding,individual_2,32,0.073676410975395,0.02467346631546713,0.003962909249607113,0.051042554701952965,True
star_edge_1,expanding,individual_2,64,0.07761206105071866,0.003935650075323663,2.7259174283450482e-05,0.00035110011530822545,True
star_edge_1,expanding,individual_2,128,0.07765546436542008,4.340331470141512e-05,1.6144140417964636e-05,0.000207937683781597,True
star_edge_1,expanding,individual_2,256,0.07763696601477511,1.849835064496319e-05,2.3542102269985543e-06,3.0322396179873178e-05,True
star_edge_1,expanding,individual_2,512,0.07763906146982397,2.095455048853334e-06,2.587551781452202e-07,3.3327852098052443e-06,True
star_edge_1,expanding,individual_2,1024,0.07763943278806178,3.713182378101143e-07,1.125630596648941e-07,1.4498202629631672e-06,True
star_edge_1,expanding,individual_2,2048,0.07763932003395156,1.1275411021527404e-07,1.9105055037993424e-10,2.4607447595659192e-09,True
star_edge_1,expanding,individual_3,16,0.0,,0.0,,True
star_edge_1,expanding,individual_3,32,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_3,64,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_3,128,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_3,256,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_3,512,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_3,1024,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_3,2048,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_4,16,0.0,,0.0,,True
star_edge_1,expanding,individual_4,32,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_4,64,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_4,128,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_4,256,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_4,512,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_4,1024,0.0,0.0,0.0,,True
star_edge_1,expanding,individual_4,2048,0.0,0.0,0.0,,True
star_edge_1,expanding,union,16,0.23033042300550896,,0.019795853687507442,0.09402661877160341,True
star_edge_1,expanding,union,32,0.2076876408600584,0.02264278214545057,0.0028469284579431264,0.013522380040320072,True
star_edge_1,expanding,union,64,0.21061290415827036,0.0029252632982119664,7.833484026883997e-05,0.00037207590431630855,True
star_edge_1,expanding,union,128,0.2105426420139002,7.026214437017009e-05,8.07269589866988e-06,3.8343802278268574e-05,True
star_edge_1,expanding,union,256,0.2105314054310813,1.1236582818902052e-05,3.163886920232173e-06,1.5027873714426851e-05,True
star_edge_1,expanding,union,512,0.21053445457289074,3.0491418094580336e-06,1.1474511077413929e-07,5.450179091530701e-07,True
star_edge_1,expanding,union,1024,0.21053468865666583,2.340837750858249e-07,1.193386643116856e-07,5.668364330773193e-07,True
star_edge_1,expanding,union,2048,0.2105345673875109,1.2126915494015122e-07,1.93049062846562e-09,9.169471002881784e-09,True
star_edge_1,expanding,maximum,16,0.22971416480086848,,,,False
star_edge_1,expanding,maximum,32,0.20556342747121079,0.024150737329657695,,,False
star_edge_1,expanding,maximum,64,0.2088818059426459,0.003318378471435124,,,False
star_edge_1,expanding,maximum,128,0.20880484938061974,7.695656202616474e-05,,,False
star_edge_1,expanding,maximum,256,0.20874513071934286,5.971866127688075e-05,,,False
star_edge_1,expanding,maximum,512,0.20876421835095504,1.908763161218019e-05,,,False
star_edge_1,expanding,maximum,1024,0.20875688027423034,7.3380767247055445e-06,,,False
star_edge_1,expanding,maximum,2048,0.20875998925241088,3.1089781805382355e-06,,,False
star_edge_1,constant_width,individual_1,16,0.04341776463167637,,0.0008560869929688519,0.020114033103579725,True
star_edge_1,constant_width,individual_1,32,0.043290406126829724,0.00012735850484664468,0.0007287284881222073,0.017121704983251614,True
star_edge_1,constant_width,individual_1,64,0.04265216074677966,0.0006382453800500634,9.048310807214383e-05,0.002125929077331632,True
star_edge_1,constant_width,individual_1,128,0.04255686851721513,9.529222956453087e-05,4.809121492387047e-06,0.0001129918217324548,True
star_edge_1,constant_width,individual_1,256,0.042560787766297487,3.919249082356968e-06,8.898724100300792e-07,2.0907832101542656e-05,True
star_edge_1,constant_width,individual_1,512,0.04256177517664685,9.87410349366502e-07,9.753793933642285e-08,2.2916845563370707e-06,True
star_edge_1,constant_width,individual_1,1024,0.04256169351875807,8.165788878411462e-08,1.5880050552308234e-08,3.7310678134233594e-07,True
star_edge_1,constant_width,individual_1,2048,0.042561676205364295,1.7313393774198715e-08,1.4333432218904818e-09,3.367684972518411e-08,True
star_edge_1,constant_width,individual_2,16,0.09834987729086213,,0.020710557065860016,0.26675345695763336,True
star_edge_1,constant_width,individual_2,32,0.073676410975395,0.02467346631546713,0.003962909249607113,0.051042554701952965,True
star_edge_1,constant_width,individual_2,64,0.07761206105071866,0.003935650075323663,2.7259174283450482e-05,0.00035110011530822545,True
star_edge_1,constant_width,individual_2,128,0.07765546436542008,4.340331470141512e-05,1.6144140417964636e-05,0.000207937683781597,True
star_edge_1,constant_width,individual_2,256,0.07763696601477511,1.849835064496319e-05,2.3542102269985543e-06,3.0322396179873178e-05,True
star_edge_1,constant_width,individual_2,512,0.07763906146982397,2.095455048853334e-06,2.587551781452202e-07,3.3327852098052443e-06,True
star_edge_1,constant_width,individual_2,1024,0.07763943278806178,3.713182378101143e-07,1.125630596648941e-07,1.4498202629631672e-06,True
star_edge_1,constant_width,individual_2,2048,0.07763932003395156,1.1275411021527404e-07,1.9105055037993424e-10,2.4607447595659192e-09,True
star_edge_1,constant_width,individual_3,16,0.0,,0.0,,True
star_edge_1,constant_width,individual_3,32,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_3,64,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_3,128,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_3,256,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_3,512,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_3,1024,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_3,2048,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_4,16,0.0,,0.0,,True
star_edge_1,constant_width,individual_4,32,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_4,64,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_4,128,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_4,256,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_4,512,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_4,1024,0.0,0.0,0.0,,True
star_edge_1,constant_width,individual_4,2048,0.0,0.0,0.0,,True
star_edge_1,constant_width,union,16,0.14176625180385105,,0.02156613884006177,0.17941862372923598,True
star_edge_1,constant_width,union,32,0.11696603809299679,0.024800213710854266,0.003234074870792497,0.02690575566902149,True
star_edge_1,constant_width,union,64,0.12026333175032311,0.003297293657326325,6.321878653382795e-05,0.0005259461490928286,True
star_edge_1,constant_width,union,128,0.12021144733919087,5.1884411132241404e-05,1.133437540158655e-05,9.429587978008866e-05,True
star_edge_1,constant_width,union,256,0.12019686897505266,1.45783641382069e-05,3.2439887366203513e-06,2.6988233676599077e-05,True
star_edge_1,constant_width,union,512,0.12019995176329289,3.0827882402245654e-06,1.6120049639578582e-07,1.3411010391009204e-06,True
star_edge_1,constant_width,union,1024,0.12020024140411158,2.8964081869031766e-07,1.2844032229453184e-07,1.0685540897388753e-06,True
star_edge_1,constant_width,union,2048,0.120200111339211,1.3006490057199116e-07,1.624578277459321e-09,1.351561356642594e-08,True
star_edge_1,constant_width,maximum,16,0.14176615331622772,,0.021566710730153954,0.179424382227981,True
star_edge_1,constant_width,maximum,32,0.11696464081842839,0.024801512497799327,0.0032348017676453733,0.026911953150938785,True
star_edge_1,constant_width,maximum,64,0.12026271441761055,0.003298073599182161,6.32718315367875e-05,0.0005263903906332936,True
star_edge_1,constant_width,maximum,128,0.12021091619829183,5.179821931872164e-05,1.1473612218065865e-05,9.545478723705156e-05,True
star_edge_1,constant_width,maximum,256,0.12019618446426543,1.4731734026399157e-05,3.258121808333292e-06,2.71059643725068e-05,True
star_edge_1,constant_width,maximum,512,0.12019924031340125,3.055849135819022e-06,2.0227267251426984e-07,1.6828087398943148e-06,True
star_edge_1,constant_width,maximum,1024,0.12019956932588312,3.2901248187000576e-07,1.2673980935573592e-07,1.054412621464352e-06,True
star_edge_1,constant_width,maximum,2048,0.12019944572235015,1.23603532964367e-07,3.1362763913689307e-09,2.6092270678568837e-08,True
star_edge_2,isotropic,individual_1,16,0.19925396846521623,,3.1067690736880094e-05,0.00015589575281792692,True
star_edge_2,isotropic,individual_1,32,0.1992811794884508,2.7211023234580134e-05,3.85666750229996e-06,1.9352519269343806e-05,True
star_edge_2,isotropic,individual_1,64,0.19928480258670545,3.6230982546348045e-06,2.335692476651552e-07,1.1720360553432247e-06,True
star_edge_2,isotropic,individual_1,128,0.19928502168340176,2.1909669631337003e-07,1.4472551351785157e-08,7.26223685980089e-08,True
star_edge_2,isotropic,individual_1,256,0.19928503525340488,1.3570003121188279e-08,9.025482305968779e-10,4.5289312635123146e-09,True
star_edge_2,isotropic,individual_1,512,0.199285036099575,8.461701339612659e-10,5.6378096635611996e-11,2.8290180599155764e-10,True
star_edge_2,isotropic,individual_1,1024,0.19928503615243,5.285499815599337e-11,3.523098479618625e-12,1.7678690520755297e-11,True
star_edge_2,isotropic,individual_1,2048,0.19928503615573298,3.302969009411072e-12,2.2012947020755291e-13,1.1045960823435218e-12,True
star_edge_2,isotropic,individual_2,16,8.032020894540959e-06,,4.146747170749083e-10,5.162502873499082e-05,True
star_edge_2,isotropic,individual_2,32,8.032408758648132e-06,3.8786410717343725e-10,2.6810609901471065e-11,3.3377933343258174e-06,True
star_edge_2,isotropic,individual_2,64,8.032433772949348e-06,2.5014301216244833e-11,1.7963086852262325e-12,2.2363188222774127e-07,True
star_edge_2,isotropic,individual_2,128,8.032435455164674e-06,1.682215325900043e-12,1.1409335932618947e-13,1.4204080237238482e-08,True
star_edge_2,isotropic,individual_2,256,8.03243556209901e-06,1.06934335111818e-13,7.159024214371465e-15,8.91264443100009e-10,True
star_edge_2,isotropic,individual_2,512,8.032435568810158e-06,6.711148767247176e-15,4.478754471242893e-16,5.575836161554921e-11,True
star_edge_2,isotropic,individual_2,1024,8.032435569230037e-06,4.198793141516402e-16,2.7996132972649135e-17,3.4853853144862728e-12,True
star_edge_2,isotropic,individual_2,2048,8.032435569256287e-06,2.6249551035410768e-17,1.7465819372383673e-18,2.1744113876529998e-13,True
star_edge_2,isotropic,individual_3,16,8.032020894540959e-06,,4.146747170749083e-10,5.162502873499082e-05,True
star_edge_2,isotropic,individual_3,32,8.032408758648132e-06,3.8786410717343725e-10,2.6810609901471065e-11,3.3377933343258174e-06,True
star_edge_2,isotropic,individual_3,64,8.032433772949348e-06,2.5014301216244833e-11,1.7963086852262325e-12,2.2363188222774127e-07,True
star_edge_2,isotropic,individual_3,128,8.032435455164674e-06,1.682215325900043e-12,1.1409335932618947e-13,1.4204080237238482e-08,True
star_edge_2,isotropic,individual_3,256,8.03243556209901e-06,1.06934335111818e-13,7.159024214371465e-15,8.91264443100009e-10,True
star_edge_2,isotropic,individual_3,512,8.032435568810158e-06,6.711148767247176e-15,4.478754471242893e-16,5.575836161554921e-11,True
star_edge_2,isotropic,individual_3,1024,8.032435569230037e-06,4.198793141516402e-16,2.7996132972649135e-17,3.4853853144862728e-12,True
star_edge_2,isotropic,individual_3,2048,8.032435569256287e-06,2.6249551035410768e-17,1.7465819372383673e-18,2.1744113876529998e-13,True
star_edge_2,isotropic,individual_4,16,7.364013859069342e-06,,1.0507352025848571e-06,0.16643257168850414,True
star_edge_2,isotropic,individual_4,32,6.40384135608151e-06,9.60172502987832e-07,9.056269959702517e-08,0.01434479682027128,True
star_edge_2,isotropic,individual_4,64,6.319346350000084e-06,8.449500608142579e-08,6.067693515599381e-09,0.000961100221573008,True
star_edge_2,isotropic,individual_4,128,6.313664048802426e-06,5.682301197658385e-09,3.853923179409957e-10,6.104471842774628e-05,True
star_edge_2,isotropic,individual_4,256,6.313302838738669e-06,3.6121006375673225e-10,2.418225418426346e-11,3.830379664839508e-06,True
star_edge_2,isotropic,individual_4,512,6.31328016935915e-06,2.2669379519004828e-11,1.5128746652586325e-12,2.3963375411993435e-07,True
star_edge_2,isotropic,individual_4,1024,6.313278751062314e-06,1.4182968357699319e-12,9.457782948870059e-14,1.4980778551816014e-08,True
star_edge_2,isotropic,individual_4,2048,6.313278662395956e-06,8.866635859772556e-14,5.9114708909750215e-15,9.363551353627073e-10,True
star_edge_2,isotropic,union,16,0.19927684514441668,,3.0000854229800256e-05,0.00015052595950469256,True
star_edge_2,isotropic,union,32,0.19930308063681848,2.6235492401799343e-05,3.7653618280009127e-06,1.8892285456298293e-05,True
star_edge_2,isotropic,union,64,0.19930661853720322,3.5379003847368917e-06,2.2746144326402096e-07,1.1412625699047272e-06,True
star_edge_2,isotropic,union,128,0.19930683191391285,2.133767096346162e-07,1.4084733629404766e-08,7.066858922397687e-08,True
star_edge_2,isotropic,union,256,0.19930684512043084,1.3206517990305144e-08,8.782156390996221e-10,4.406349589745583e-09,True
star_edge_2,isotropic,union,512,0.19930684594379058,8.23359741497498e-10,5.485589760212406e-11,2.7523338361641927e-10,True
star_edge_2,isotropic,union,1024,0.19930684599521853,5.142794523571581e-11,3.427952366408249e-12,1.7199370895827276e-11,True
star_edge_2,isotropic,union,2048,0.19930684599843226,3.213734833806825e-12,2.1421753260142395e-13,1.074812716683494e-12,True
star_edge_2,isotropic,maximum,16,0.19926144324916054,,3.1108351964737047e-05,0.00015609390172794294,True
star_edge_2,isotropic,maximum,32,0.19928870681009792,2.7263560937379472e-05,3.844791027357575e-06,1.929219630371708e-05,True
star_edge_2,isotropic,maximum,64,0.19929232009714626,3.6132870483429613e-06,2.315039790146134e-07,1.1616288574495136e-06,True
star_edge_2,isotropic,maximum,128,0.1992925342138923,2.1411674602789255e-07,1.7387232986720846e-08,8.724477080066987e-08,True
star_edge_2,isotropic,maximum,256,0.19929255133321433,1.7119322043290808e-08,2.6791094343003863e-10,1.344309866463298e-09,True
star_edge_2,isotropic,maximum,512,0.19929255152896672,1.957523865225852e-10,7.215855690745343e-11,3.6207352621926087e-10,True
star_edge_2,isotropic,maximum,1024,0.19929255160321366,7.424694192792458e-11,2.0883850204711507e-12,1.0478991832323747e-11,True
star_edge_2,isotropic,maximum,2048,0.19929255159812834,5.085321053144298e-12,2.9969360326731476e-12,1.5037872758392774e-11,True
star_edge_2,expanding,individual_1,16,0.7708333333333334,,0.009166666666666656,0.011752136752136738,True
star_edge_2,expanding,individual_1,32,0.7792994181315104,0.00846608479817701,0.000700581868489647,0.0008981818826790345,True
star_edge_2,expanding,individual_1,64,0.7800038655598959,0.0007044474283854907,3.865559895843695e-06,4.9558460203124295e-06,True
star_edge_2,expanding,individual_1,128,0.7799902757008871,1.3589859008789062e-05,9.724299112945367e-06,1.2467050144801752e-05,True
star_edge_2,expanding,individual_1,256,0.7800096590071917,1.9383306304576742e-05,9.659007191631375e-06,1.2383342553373557e-05,True
star_edge_2,expanding,individual_1,512,0.7799991485662758,1.0510440915822983e-05,8.514337241916081e-07,1.0915816976815488e-06,True
star_edge_2,expanding,individual_1,1024,0.7799999491423174,8.005760415707996e-07,5.0857682620808475e-08,6.520215720616471e-08,True
star_edge_2,expanding,individual_1,2048,0.7800000157174812,6.657516382624351e-08,1.5717481205435035e-08,2.0150616930044915e-08,True
star_edge_2,expanding,individual_2,16,9.060918345881337e-07,,8.056417832631287e-08,0.09759113182364598,True
star_edge_2,expanding,individual_2,32,8.101185665411426e-07,9.597326804699119e-08,1.5409089720678324e-08,0.018665746209465865,True
star_edge_2,expanding,individual_2,64,8.243666172546271e-07,1.4248050713484577e-08,1.161039007193747e-09,0.001406420485597295,True
star_edge_2,expanding,individual_2,128,8.255798550606835e-07,1.2132378060563902e-09,5.2198798862643114e-11,6.323082996275532e-05,True
star_edge_2,expanding,individual_2,256,8.255199296335275e-07,5.992542715597017e-11,7.72662829332706e-12,9.35962379299927e-06,True
star_edge_2,expanding,individual_2,512,8.255278327018792e-07,7.903068351616158e-12,1.7644005828909738e-13,2.1373003914618505e-07,True
star_edge_2,expanding,individual_2,1024,8.255283175775024e-07,4.848756232296014e-13,6.613156815186988e-13,8.010824065099022e-07,True
star_edge_2,expanding,individual_2,2048,8.255276221424821e-07,6.954350203257305e-13,3.411933880703168e-14,4.133034011426328e-08,True
star_edge_2,expanding,individual_3,16,9.060918345881337e-07,,8.056417832631287e-08,0.09759113182364598,True
star_edge_2,expanding,individual_3,32,8.101185665411426e-07,9.597326804699119e-08,1.5409089720678324e-08,0.018665746209465865,True
star_edge_2,expanding,individual_3,64,8.243666172546271e-07,1.4248050713484577e-08,1.161039007193747e-09,0.001406420485597295,True
star_edge_2,expanding,individual_3,128,8.255798550606835e-07,1.2132378060563902e-09,5.2198798862643114e-11,6.323082996275532e-05,True
star_edge_2,expanding,individual_3,256,8.255199296335275e-07,5.992542715597017e-11,7.72662829332706e-12,9.35962379299927e-06,True
star_edge_2,expanding,individual_3,512,8.255278327018792e-07,7.903068351616158e-12,1.7644005828909738e-13,2.1373003914618505e-07,True
star_edge_2,expanding,individual_3,1024,8.255283175775024e-07,4.848756232296014e-13,6.613156815186988e-13,8.010824065099022e-07,True
star_edge_2,expanding,individual_3,2048,8.255276221424821e-07,6.954350203257305e-13,3.411933880703168e-14,4.133034011426328e-08,True
star_edge_2,expanding,individual_4,16,0.0,,0.0,,True
star_edge_2,expanding,individual_4,32,0.0,0.0,0.0,,True
star_edge_2,expanding,individual_4,64,0.0,0.0,0.0,,True
star_edge_2,expanding,individual_4,128,0.0,0.0,0.0,,True
star_edge_2,expanding,individual_4,256,0.0,0.0,0.0,,True
star_edge_2,expanding,individual_4,512,0.0,0.0,0.0,,True
star_edge_2,expanding,individual_4,1024,0.0,0.0,0.0,,True
star_edge_2,expanding,individual_4,2048,0.0,0.0,0.0,,True
star_edge_2,expanding,union,16,0.7708333333333334,,0.009166666666666656,0.011752136752136738,True
star_edge_2,expanding,union,32,0.7792994181315104,0.00846608479817701,0.000700581868489647,0.0008981818826790345,True
star_edge_2,expanding,union,64,0.7800038655598959,0.0007044474283854907,3.865559895843695e-06,4.9558460203124295e-06,True
star_edge_2,expanding,union,128,0.7799902757008871,1.3589859008789062e-05,9.724299112945367e-06,1.2467050144801752e-05,True
star_edge_2,expanding,union,256,0.7800096590071917,1.9383306304576742e-05,9.659007191631375e-06,1.2383342553373557e-05,True
star_edge_2,expanding,union,512,0.7799991485662758,1.0510440915822983e-05,8.514337241916081e-07,1.0915816976815488e-06,True
star_edge_2,expanding,union,1024,0.7799999491423174,8.005760415707996e-07,5.0857682620808475e-08,6.520215720616471e-08,True
star_edge_2,expanding,union,2048,0.7800000157174812,6.657516382624351e-08,1.5717481205435035e-08,2.0150616930044915e-08,True
star_edge_2,expanding,maximum,16,0.7708333333333334,,0.009166666666666656,0.011752136752136738,True
star_edge_2,expanding,maximum,32,0.7792994181315104,0.00846608479817701,0.000700581868489647,0.0008981818826790345,True
star_edge_2,expanding,maximum,64,0.7800038655598959,0.0007044474283854907,3.865559895843695e-06,4.9558460203124295e-06,True
star_edge_2,expanding,maximum,128,0.7799902757008871,1.3589859008789062e-05,9.724299112945367e-06,1.2467050144801752e-05,True
star_edge_2,expanding,maximum,256,0.7800096590071917,1.9383306304576742e-05,9.659007191631375e-06,1.2383342553373557e-05,True
star_edge_2,expanding,maximum,512,0.7799991485662758,1.0510440915822983e-05,8.514337241916081e-07,1.0915816976815488e-06,True
star_edge_2,expanding,maximum,1024,0.7799999491423174,8.005760415707996e-07,5.0857682620808475e-08,6.520215720616471e-08,True
star_edge_2,expanding,maximum,2048,0.7800000157174812,6.657516382624351e-08,1.5717481205435035e-08,2.0150616930044915e-08,True
star_edge_2,constant_width,individual_1,16,0.7708333333333334,,0.009166666666666656,0.011752136752136738,True
star_edge_2,constant_width,individual_1,32,0.7792994181315104,0.00846608479817701,0.000700581868489647,0.0008981818826790345,True
star_edge_2,constant_width,individual_1,64,0.7800038655598959,0.0007044474283854907,3.865559895843695e-06,4.9558460203124295e-06,True
star_edge_2,constant_width,individual_1,128,0.7799902757008871,1.3589859008789062e-05,9.724299112945367e-06,1.2467050144801752e-05,True
star_edge_2,constant_width,individual_1,256,0.7800096590071917,1.9383306304576742e-05,9.659007191631375e-06,1.2383342553373557e-05,True
star_edge_2,constant_width,individual_1,512,0.7799991485662758,1.0510440915822983e-05,8.514337241916081e-07,1.0915816976815488e-06,True
star_edge_2,constant_width,individual_1,1024,0.7799999491423174,8.005760415707996e-07,5.0857682620808475e-08,6.520215720616471e-08,True
star_edge_2,constant_width,individual_1,2048,0.7800000157174812,6.657516382624351e-08,1.5717481205435035e-08,2.0150616930044915e-08,True
star_edge_2,constant_width,individual_2,16,8.760251879102023e-08,,3.3710815679826394e-08,0.6255288612844809,True
star_edge_2,constant_width,individual_2,32,4.651062413415908e-08,4.109189465686115e-08,7.3810789770347535e-09,0.13696132337487088,True
star_edge_2,constant_width,individual_2,64,5.4348347854624744e-08,7.837723720465666e-09,4.5664474343091254e-10,0.008473377478695102,True
star_edge_2,constant_width,individual_2,128,5.3941850608506305e-08,4.064972461184394e-10,5.0147497312473136e-11,0.0009305235206429579,True
star_edge_2,constant_width,individual_2,256,5.388427161121298e-08,5.757899729332712e-11,7.431499980853981e-12,0.00013789692200895365,True
star_edge_2,constant_width,individual_2,512,5.3890298612832576e-08,6.027001619598654e-12,1.4044983612553272e-12,2.606149518706896e-05,True
star_edge_2,constant_width,individual_2,1024,5.389190789133132e-08,1.6092784987421056e-12,2.0478013748677838e-13,3.799845350299266e-06,True
star_edge_2,constant_width,individual_2,2048,5.3891719699959285e-08,1.881913720334995e-13,1.6588765453278867e-14,3.078166859757902e-07,True
star_edge_2,constant_width,individual_3,16,8.760251879102023e-08,,3.3710815679826394e-08,0.6255288612844809,True
star_edge_2,constant_width,individual_3,32,4.651062413415908e-08,4.109189465686115e-08,7.3810789770347535e-09,0.13696132337487088,True
star_edge_2,constant_width,individual_3,64,5.4348347854624744e-08,7.837723720465666e-09,4.5664474343091254e-10,0.008473377478695102,True
star_edge_2,constant_width,individual_3,128,5.3941850608506305e-08,4.064972461184394e-10,5.0147497312473136e-11,0.0009305235206429579,True
star_edge_2,constant_width,individual_3,256,5.388427161121298e-08,5.757899729332712e-11,7.431499980853981e-12,0.00013789692200895365,True
star_edge_2,constant_width,individual_3,512,5.3890298612832576e-08,6.027001619598654e-12,1.4044983612553272e-12,2.606149518706896e-05,True
star_edge_2,constant_width,individual_3,1024,5.389190789133132e-08,1.6092784987421056e-12,2.0478013748677838e-13,3.799845350299266e-06,True
star_edge_2,constant_width,individual_3,2048,5.3891719699959285e-08,1.881913720334995e-13,1.6588765453278867e-14,3.078166859757902e-07,True
star_edge_2,constant_width,individual_4,16,0.0,,0.0,,True
star_edge_2,constant_width,individual_4,32,0.0,0.0,0.0,,True
star_edge_2,constant_width,individual_4,64,0.0,0.0,0.0,,True
star_edge_2,constant_width,individual_4,128,0.0,0.0,0.0,,True
star_edge_2,constant_width,individual_4,256,0.0,0.0,0.0,,True
star_edge_2,constant_width,individual_4,512,0.0,0.0,0.0,,True
star_edge_2,constant_width,individual_4,1024,0.0,0.0,0.0,,True
star_edge_2,constant_width,individual_4,2048,0.0,0.0,0.0,,True
star_edge_2,constant_width,union,16,0.7708333333333334,,0.009166666666666656,0.011752136752136738,True
star_edge_2,constant_width,union,32,0.7792994181315104,0.00846608479817701,0.000700581868489647,0.0008981818826790345,True
star_edge_2,constant_width,union,64,0.7800038655598959,0.0007044474283854907,3.865559895843695e-06,4.9558460203124295e-06,True
star_edge_2,constant_width,union,128,0.7799902757008871,1.3589859008789062e-05,9.724299112945367e-06,1.2467050144801752e-05,True
star_edge_2,constant_width,union,256,0.7800096590071917,1.9383306304576742e-05,9.659007191631375e-06,1.2383342553373557e-05,True
star_edge_2,constant_width,union,512,0.7799991485662758,1.0510440915822983e-05,8.514337241916081e-07,1.0915816976815488e-06,True
star_edge_2,constant_width,union,1024,0.7799999491423174,8.005760415707996e-07,5.0857682620808475e-08,6.520215720616471e-08,True
star_edge_2,constant_width,union,2048,0.7800000157174812,6.657516382624351e-08,1.5717481205435035e-08,2.0150616930044915e-08,True
star_edge_2,constant_width,maximum,16,0.7708333333333334,,0.009166666666666656,0.011752136752136738,True
star_edge_2,constant_width,maximum,32,0.7792994181315104,0.00846608479817701,0.000700581868489647,0.0008981818826790345,True
