fixture,candidate,component,expected,actual,expected_bits,actual_bits,expected_signed_zero,actual_signed_zero,absolute_difference,relative_difference,ulp_distance,finite,python_equal,bitwise_equal
depth_x5_y2,expanding,individual_1,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
depth_x5_y2,expanding,union,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
depth_x5_y2,expanding,maximum,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
depth_x5_y2,constant_width,individual_1,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
depth_x5_y2,constant_width,union,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
depth_x5_y2,constant_width,maximum,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
depth_x5.5_y0,isotropic,individual_1,0.5400614114462935,0.5400614114462935,3fe1482ede7fca2f,3fe1482ede7fca2f,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,isotropic,union,0.5400614114462935,0.5400614114462935,3fe1482ede7fca2f,3fe1482ede7fca2f,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,isotropic,maximum,0.5400614114462935,0.5400614114462935,3fe1482ede7fca2f,3fe1482ede7fca2f,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,expanding,individual_1,0.017045452404696942,0.017045452404696942,3f91745cf27eaaab,3f91745cf27eaaab,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,expanding,union,0.017045452404696942,0.017045452404696942,3f91745cf27eaaab,3f91745cf27eaaab,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,expanding,maximum,0.017045452404696942,0.017045452404696942,3f91745cf27eaaab,3f91745cf27eaaab,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,constant_width,individual_1,0.017045452404696942,0.017045452404696942,3f91745cf27eaaab,3f91745cf27eaaab,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,constant_width,union,0.017045452404696942,0.017045452404696942,3f91745cf27eaaab,3f91745cf27eaaab,,,0.0,0.0,0,True,True,True
depth_x5.5_y0,constant_width,maximum,0.017045452404696942,0.017045452404696942,3f91745cf27eaaab,3f91745cf27eaaab,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,isotropic,individual_1,0.42135095286279606,0.42135095286279606,3fdaf769fcabc90f,3fdaf769fcabc90f,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,isotropic,union,0.42135095286279606,0.42135095286279606,3fdaf769fcabc90f,3fdaf769fcabc90f,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,isotropic,maximum,0.42135095286279606,0.42135095286279606,3fdaf769fcabc90f,3fdaf769fcabc90f,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,expanding,individual_1,0.010905334118500606,0.010905334118500606,3f8655892b20970b,3f8655892b20970b,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,expanding,union,0.010905334118500606,0.010905334118500606,3f8655892b20970b,3f8655892b20970b,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,expanding,maximum,0.010905334118500606,0.010905334118500606,3f8655892b20970b,3f8655892b20970b,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,constant_width,individual_1,0.010589072031877153,0.010589072031877153,3f85afb9309340a5,3f85afb9309340a5,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,constant_width,union,0.010589072031877153,0.010589072031877153,3f85afb9309340a5,3f85afb9309340a5,,,0.0,0.0,0,True,True,True
depth_x5.5_y2,constant_width,maximum,0.010589072031877153,0.010589072031877153,3f85afb9309340a5,3f85afb9309340a5,,,0.0,0.0,0,True,True,True
depth_x6_y0,isotropic,individual_1,0.5725580111998022,0.5725580111998022,3fe252652da54f7b,3fe252652da54f7b,,,0.0,0.0,0,True,True,True
depth_x6_y0,isotropic,union,0.5725580111998022,0.5725580111998022,3fe252652da54f7b,3fe252652da54f7b,,,0.0,0.0,0,True,True,True
depth_x6_y0,isotropic,maximum,0.5725580111998022,0.5725580111998022,3fe252652da54f7b,3fe252652da54f7b,,,0.0,0.0,0,True,True,True
depth_x6_y0,expanding,individual_1,0.0833333382809845,0.0833333382809845,3fb555556a955555,3fb555556a955555,,,0.0,0.0,0,True,True,True
depth_x6_y0,expanding,union,0.0833333382809845,0.0833333382809845,3fb555556a955555,3fb555556a955555,,,0.0,0.0,0,True,True,True
depth_x6_y0,expanding,maximum,0.0833333382809845,0.0833333382809845,3fb555556a955555,3fb555556a955555,,,0.0,0.0,0,True,True,True
depth_x6_y0,constant_width,individual_1,0.0833333382809845,0.0833333382809845,3fb555556a955555,3fb555556a955555,,,0.0,0.0,0,True,True,True
depth_x6_y0,constant_width,union,0.0833333382809845,0.0833333382809845,3fb555556a955555,3fb555556a955555,,,0.0,0.0,0,True,True,True
depth_x6_y0,constant_width,maximum,0.0833333382809845,0.0833333382809845,3fb555556a955555,3fb555556a955555,,,0.0,0.0,0,True,True,True
depth_x6_y2,isotropic,individual_1,0.45034147982199685,0.45034147982199685,3fdcd26511f788bb,3fdcd26511f788bb,,,0.0,0.0,0,True,True,True
depth_x6_y2,isotropic,union,0.45034147982199685,0.45034147982199685,3fdcd26511f788bb,3fdcd26511f788bb,,,0.0,0.0,0,True,True,True
depth_x6_y2,isotropic,maximum,0.45034147982199685,0.45034147982199685,3fdcd26511f788bb,3fdcd26511f788bb,,,0.0,0.0,0,True,True,True
depth_x6_y2,expanding,individual_1,0.05585569373014478,0.05585569373014478,3fac991e13bb9413,3fac991e13bb9413,,,0.0,0.0,0,True,True,True
depth_x6_y2,expanding,union,0.05585569373014478,0.05585569373014478,3fac991e13bb9413,3fac991e13bb9413,,,0.0,0.0,0,True,True,True
depth_x6_y2,expanding,maximum,0.05585569373014478,0.05585569373014478,3fac991e13bb9413,3fac991e13bb9413,,,0.0,0.0,0,True,True,True
depth_x6_y2,constant_width,individual_1,0.05306573495975319,0.05306573495975319,3fab2b6e986174bf,3fab2b6e986174bf,,,0.0,0.0,0,True,True,True
depth_x6_y2,constant_width,union,0.05306573495975319,0.05306573495975319,3fab2b6e986174bf,3fab2b6e986174bf,,,0.0,0.0,0,True,True,True
depth_x6_y2,constant_width,maximum,0.05306573495975319,0.05306573495975319,3fab2b6e986174bf,3fab2b6e986174bf,,,0.0,0.0,0,True,True,True
depth_x10_y0,isotropic,individual_1,0.49509952584635036,0.49509952584635036,3fdfafb5ebf19c93,3fdfafb5ebf19c93,,,0.0,0.0,0,True,True,True
depth_x10_y0,isotropic,union,0.49509952584635036,0.49509952584635036,3fdfafb5ebf19c93,3fdfafb5ebf19c93,,,0.0,0.0,0,True,True,True
depth_x10_y0,isotropic,maximum,0.49509952584635036,0.49509952584635036,3fdfafb5ebf19c93,3fdfafb5ebf19c93,,,0.0,0.0,0,True,True,True
depth_x10_y0,expanding,individual_1,0.4499999985176449,0.4499999985176449,3fdccccccb355555,3fdccccccb355555,,,0.0,0.0,0,True,True,True
depth_x10_y0,expanding,union,0.4499999985176449,0.4499999985176449,3fdccccccb355555,3fdccccccb355555,,,0.0,0.0,0,True,True,True
depth_x10_y0,expanding,maximum,0.4499999985176449,0.4499999985176449,3fdccccccb355555,3fdccccccb355555,,,0.0,0.0,0,True,True,True
depth_x10_y0,constant_width,individual_1,0.4499999985176449,0.4499999985176449,3fdccccccb355555,3fdccccccb355555,,,0.0,0.0,0,True,True,True
depth_x10_y0,constant_width,union,0.4499999985176449,0.4499999985176449,3fdccccccb355555,3fdccccccb355555,,,0.0,0.0,0,True,True,True
depth_x10_y0,constant_width,maximum,0.4499999985176449,0.4499999985176449,3fdccccccb355555,3fdccccccb355555,,,0.0,0.0,0,True,True,True
depth_x10_y2,isotropic,individual_1,0.4310493950947813,0.4310493950947813,3fdb965033b9217b,3fdb965033b9217b,,,0.0,0.0,0,True,True,True
depth_x10_y2,isotropic,union,0.4310493950947813,0.4310493950947813,3fdb965033b9217b,3fdb965033b9217b,,,0.0,0.0,0,True,True,True
depth_x10_y2,isotropic,maximum,0.4310493950947813,0.4310493950947813,3fdb965033b9217b,3fdb965033b9217b,,,0.0,0.0,0,True,True,True
depth_x10_y2,expanding,individual_1,0.37125370057275825,0.37125370057275825,3fd7c29ee19ea77f,3fd7c29ee19ea77f,,,0.0,0.0,0,True,True,True
depth_x10_y2,expanding,union,0.37125370057275825,0.37125370057275825,3fd7c29ee19ea77f,3fd7c29ee19ea77f,,,0.0,0.0,0,True,True,True
depth_x10_y2,expanding,maximum,0.37125370057275825,0.37125370057275825,3fd7c29ee19ea77f,3fd7c29ee19ea77f,,,0.0,0.0,0,True,True,True
depth_x10_y2,constant_width,individual_1,0.332257521519919,0.332257521519919,3fd543b50d31cbdf,3fd543b50d31cbdf,,,0.0,0.0,0,True,True,True
depth_x10_y2,constant_width,union,0.332257521519919,0.332257521519919,3fd543b50d31cbdf,3fd543b50d31cbdf,,,0.0,0.0,0,True,True,True
depth_x10_y2,constant_width,maximum,0.332257521519919,0.332257521519919,3fd543b50d31cbdf,3fd543b50d31cbdf,,,0.0,0.0,0,True,True,True
depth_x20_y0,isotropic,individual_1,0.24910629516606975,0.24910629516606975,3fcfe2b70f7ba5a4,3fcfe2b70f7ba5a4,,,0.0,0.0,0,True,True,True
depth_x20_y0,isotropic,union,0.24910629516606975,0.24910629516606975,3fcfe2b70f7ba5a4,3fcfe2b70f7ba5a4,,,0.0,0.0,0,True,True,True
depth_x20_y0,isotropic,maximum,0.24910629516606975,0.24910629516606975,3fcfe2b70f7ba5a4,3fcfe2b70f7ba5a4,,,0.0,0.0,0,True,True,True
depth_x20_y0,expanding,individual_1,0.7249999955432335,0.7249999955432335,3fe7333330ceaaab,3fe7333330ceaaab,,,0.0,0.0,0,True,True,True
depth_x20_y0,expanding,union,0.7249999955432335,0.7249999955432335,3fe7333330ceaaab,3fe7333330ceaaab,,,0.0,0.0,0,True,True,True
depth_x20_y0,expanding,maximum,0.7249999955432335,0.7249999955432335,3fe7333330ceaaab,3fe7333330ceaaab,,,0.0,0.0,0,True,True,True
depth_x20_y0,constant_width,individual_1,0.7249999955432335,0.7249999955432335,3fe7333330ceaaab,3fe7333330ceaaab,,,0.0,0.0,0,True,True,True
depth_x20_y0,constant_width,union,0.7249999955432335,0.7249999955432335,3fe7333330ceaaab,3fe7333330ceaaab,,,0.0,0.0,0,True,True,True
depth_x20_y0,constant_width,maximum,0.7249999955432335,0.7249999955432335,3fe7333330ceaaab,3fe7333330ceaaab,,,0.0,0.0,0,True,True,True
depth_x20_y2,isotropic,individual_1,0.24026480109741932,0.24026480109741932,3fcec0ff3b8bf340,3fcec0ff3b8bf340,,,0.0,0.0,0,True,True,True
depth_x20_y2,isotropic,union,0.24026480109741932,0.24026480109741932,3fcec0ff3b8bf340,3fcec0ff3b8bf340,,,0.0,0.0,0,True,True,True
depth_x20_y2,isotropic,maximum,0.24026480109741932,0.24026480109741932,3fcec0ff3b8bf340,3fcec0ff3b8bf340,,,0.0,0.0,0,True,True,True
depth_x20_y2,expanding,individual_1,0.6767106757590642,0.6767106757590642,3fe5a79d25a7a7dc,3fe5a79d25a7a7dc,,,0.0,0.0,0,True,True,True
depth_x20_y2,expanding,union,0.6767106757590642,0.6767106757590642,3fe5a79d25a7a7dc,3fe5a79d25a7a7dc,,,0.0,0.0,0,True,True,True
depth_x20_y2,expanding,maximum,0.6767106757590642,0.6767106757590642,3fe5a79d25a7a7dc,3fe5a79d25a7a7dc,,,0.0,0.0,0,True,True,True
depth_x20_y2,constant_width,individual_1,0.5840681144277332,0.5840681144277332,3fe2b0af9d434fdf,3fe2b0af9d434fdf,,,0.0,0.0,0,True,True,True
depth_x20_y2,constant_width,union,0.5840681144277332,0.5840681144277332,3fe2b0af9d434fdf,3fe2b0af9d434fdf,,,0.0,0.0,0,True,True,True
depth_x20_y2,constant_width,maximum,0.5840681144277332,0.5840681144277332,3fe2b0af9d434fdf,3fe2b0af9d434fdf,,,0.0,0.0,0,True,True,True
depth_x40_y0,isotropic,individual_1,0.12455314736647953,0.12455314736647953,3fbfe2b70e8d8abb,3fbfe2b70e8d8abb,,,0.0,0.0,0,True,True,True
depth_x40_y0,isotropic,union,0.12455314736647953,0.12455314736647953,3fbfe2b70e8d8abb,3fbfe2b70e8d8abb,,,0.0,0.0,0,True,True,True
depth_x40_y0,isotropic,maximum,0.12455314736647953,0.12455314736647953,3fbfe2b70e8d8abb,3fbfe2b70e8d8abb,,,0.0,0.0,0,True,True,True
depth_x40_y0,expanding,individual_1,0.8624999977716167,0.8624999977716167,3feb999998675555,3feb999998675555,,,0.0,0.0,0,True,True,True
depth_x40_y0,expanding,union,0.8624999977716167,0.8624999977716167,3feb999998675555,3feb999998675555,,,0.0,0.0,0,True,True,True
depth_x40_y0,expanding,maximum,0.8624999977716167,0.8624999977716167,3feb999998675555,3feb999998675555,,,0.0,0.0,0,True,True,True
depth_x40_y0,constant_width,individual_1,0.8624999977716167,0.8624999977716167,3feb999998675555,3feb999998675555,,,0.0,0.0,0,True,True,True
depth_x40_y0,constant_width,union,0.8624999977716167,0.8624999977716167,3feb999998675555,3feb999998675555,,,0.0,0.0,0,True,True,True
depth_x40_y0,constant_width,maximum,0.8624999977716167,0.8624999977716167,3feb999998675555,3feb999998675555,,,0.0,0.0,0,True,True,True
depth_x40_y2,isotropic,individual_1,0.1234252638843721,0.1234252638843721,3fbf98cc4fe23035,3fbf98cc4fe23035,,,0.0,0.0,0,True,True,True
depth_x40_y2,isotropic,union,0.1234252638843721,0.1234252638843721,3fbf98cc4fe23035,3fbf98cc4fe23035,,,0.0,0.0,0,True,True,True
depth_x40_y2,isotropic,maximum,0.1234252638843721,0.1234252638843721,3fbf98cc4fe23035,3fbf98cc4fe23035,,,0.0,0.0,0,True,True,True
depth_x40_y2,expanding,individual_1,0.8429185185506197,0.8429185185506197,3feaf93041cbc40b,3feaf93041cbc40b,,,0.0,0.0,0,True,True,True
depth_x40_y2,expanding,union,0.8429185185506197,0.8429185185506197,3feaf93041cbc40b,3feaf93041cbc40b,,,0.0,0.0,0,True,True,True
depth_x40_y2,expanding,maximum,0.8429185185506197,0.8429185185506197,3feaf93041cbc40b,3feaf93041cbc40b,,,0.0,0.0,0,True,True,True
depth_x40_y2,constant_width,individual_1,0.7185585601452127,0.7185585601452127,3fe6fe6e8582b488,3fe6fe6e8582b488,,,0.0,0.0,0,True,True,True
depth_x40_y2,constant_width,union,0.7185585601452127,0.7185585601452127,3fe6fe6e8582b488,3fe6fe6e8582b488,,,0.0,0.0,0,True,True,True
depth_x40_y2,constant_width,maximum,0.7185585601452127,0.7185585601452127,3fe6fe6e8582b488,3fe6fe6e8582b488,,,0.0,0.0,0,True,True,True
equal_minimum_one,isotropic,individual_1,0.15109060554564627,0.15109060554564627,3fc356efdcc693d9,3fc356efdcc693d9,,,0.0,0.0,0,True,True,True
equal_minimum_one,isotropic,union,0.15109060554564627,0.15109060554564627,3fc356efdcc693d9,3fc356efdcc693d9,,,0.0,0.0,0,True,True,True
equal_minimum_one,isotropic,maximum,0.15109060554564627,0.15109060554564627,3fc356efdcc693d9,3fc356efdcc693d9,,,0.0,0.0,0,True,True,True
equal_minimum_one,expanding,individual_1,0.13292762911694314,0.13292762911694314,3fc103c5c5e56325,3fc103c5c5e56325,,,0.0,0.0,0,True,True,True
equal_minimum_one,expanding,union,0.13292762911694314,0.13292762911694314,3fc103c5c5e56325,3fc103c5c5e56325,,,0.0,0.0,0,True,True,True
equal_minimum_one,expanding,maximum,0.13292762911694314,0.13292762911694314,3fc103c5c5e56325,3fc103c5c5e56325,,,0.0,0.0,0,True,True,True
equal_minimum_one,constant_width,individual_1,0.1053485361074352,0.1053485361074352,3fbaf81f25434e07,3fbaf81f25434e07,,,0.0,0.0,0,True,True,True
equal_minimum_one,constant_width,union,0.1053485361074352,0.1053485361074352,3fbaf81f25434e07,3fbaf81f25434e07,,,0.0,0.0,0,True,True,True
equal_minimum_one,constant_width,maximum,0.1053485361074352,0.1053485361074352,3fbaf81f25434e07,3fbaf81f25434e07,,,0.0,0.0,0,True,True,True
equal_minimum_three,isotropic,individual_1,0.15109060554564627,0.15109060554564627,3fc356efdcc693d9,3fc356efdcc693d9,,,0.0,0.0,0,True,True,True
equal_minimum_three,isotropic,individual_2,0.15203460294462212,0.15203460294462212,3fc375deafc0f5ac,3fc375deafc0f5ac,,,0.0,0.0,0,True,True,True
equal_minimum_three,isotropic,individual_3,0.15109060554564627,0.15109060554564627,3fc356efdcc693d9,3fc356efdcc693d9,,,0.0,0.0,0,True,True,True
equal_minimum_three,isotropic,union,0.4268168846242686,0.4268168846242686,3fdb50f7c435e0b0,3fdb50f7c435e0b0,,,0.0,0.0,0,True,True,True
equal_minimum_three,isotropic,maximum,0.3899661789621929,0.3899661789621929,3fd8f534b44c13b0,3fd8f534b44c13b0,,,0.0,0.0,0,True,True,True
equal_minimum_three,expanding,individual_1,0.22779054834775647,0.22779054834775647,3fcd283d9dbeea28,3fcd283d9dbeea28,,,0.0,0.0,0,True,True,True
equal_minimum_three,expanding,individual_2,0.26121259928295454,0.26121259928295454,3fd0b7b50cce4ce3,3fd0b7b50cce4ce3,,,0.0,0.0,0,True,True,True
equal_minimum_three,expanding,individual_3,0.13292762915918796,0.13292762915918796,3fc103c5c5fc9c93,3fc103c5c5fc9c93,,,0.0,0.0,0,True,True,True
equal_minimum_three,expanding,union,0.45823835653981,0.45823835653981,3fdd53c6f8c71f13,3fdd53c6f8c71f13,,,0.0,0.0,0,True,True,True
equal_minimum_three,expanding,maximum,0.37006332722802343,0.37006332722802343,3fd7af1e17f92bf1,3fd7af1e17f92bf1,,,0.0,0.0,0,True,True,True
equal_minimum_three,constant_width,individual_1,0.0808052806116531,0.0808052806116531,3fb4afa7a5923714,3fb4afa7a5923714,,,0.0,0.0,0,True,True,True
equal_minimum_three,constant_width,individual_2,0.15016022527435288,0.15016022527435288,3fc33873445b4eab,3fc33873445b4eab,,,0.0,0.0,0,True,True,True
equal_minimum_three,constant_width,individual_3,0.10534853580525703,0.10534853580525703,3fbaf81f23f70e6f,3fbaf81f23f70e6f,,,0.0,0.0,0,True,True,True
equal_minimum_three,constant_width,union,0.30583584976936745,0.30583584976936745,3fd392d0872d0b19,3fd392d0872d0b19,,,0.0,0.0,0,True,True,True
equal_minimum_three,constant_width,maximum,0.27105051514560097,0.27105051514560097,3fd158e4428750d6,3fd158e4428750d6,,,0.0,0.0,0,True,True,True
star_edge_1,isotropic,individual_1,0.11848451632553929,0.11848451632553929,3fbe550052b35883,3fbe550052b35883,,,0.0,0.0,0,True,True,True
star_edge_1,isotropic,individual_2,0.1946554623696369,0.1946554623696369,3fc8ea785e6ec3c3,3fc8ea785e6ec3c3,,,0.0,0.0,0,True,True,True
star_edge_1,isotropic,individual_3,1.903240430963621e-15,1.903240430963621e-15,3ce12492da3da508,3ce12492da3da508,,,0.0,0.0,0,True,True,True
star_edge_1,isotropic,individual_4,6.231286470596216e-06,6.231286470596216e-06,3eda22cafb8c1050,3eda22cafb8c1050,,,0.0,0.0,0,True,True,True
star_edge_1,isotropic,union,0.3131457185188808,0.3131457185188808,3fd40a9456faf1e7,3fd40a9456faf1e7,,,0.0,0.0,0,True,True,True
star_edge_1,isotropic,maximum,0.31312507862204436,0.31312507862204436,3fd40a3dc50f4d91,3fd40a3dc50f4d91,,,0.0,0.0,0,True,True,True
star_edge_1,expanding,individual_1,0.14090434732148907,0.14090434732148907,3fc2092755ce1529,3fc2092755ce1529,,,0.0,0.0,0,True,True,True
star_edge_1,expanding,individual_2,0.07763932027405822,0.07763932027405822,3fb3e02ba575f3b3,3fb3e02ba575f3b3,,,0.0,0.0,0,True,True,True
star_edge_1,expanding,individual_3,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_1,expanding,individual_4,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_1,expanding,union,0.21053456907959464,0.21053456907959464,3fcaf2cbf86fe973,3fcaf2cbf86fe973,,,0.0,0.0,0,True,True,True
star_edge_1,expanding,maximum,0.2087599494745456,0.2087599494745456,3fcab8a561da98b9,3fcab8a561da98b9,,,0.0,0.0,0,True,True,True
star_edge_1,constant_width,individual_1,0.04256167739837771,0.04256167739837771,3fa5caa4e8fa55a4,3fa5caa4e8fa55a4,,,0.0,0.0,0,True,True,True
star_edge_1,constant_width,individual_2,0.07763932027405822,0.07763932027405822,3fb3e02ba575f3b3,3fb3e02ba575f3b3,,,0.0,0.0,0,True,True,True
star_edge_1,constant_width,individual_3,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_1,constant_width,individual_4,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_1,constant_width,union,0.12020011277253273,0.12020011277253273,3fbec56f415562e0,3fbec56f415562e0,,,0.0,0.0,0,True,True,True
star_edge_1,constant_width,maximum,0.12019943993295512,0.12019943993295512,3fbec563f7827270,3fbec563f7827270,,,0.0,0.0,0,True,True,True
star_edge_2,isotropic,individual_1,0.199285036099575,0.199285036099575,3fc9822c0c509f0f,3fc9822c0c509f0f,,,0.0,0.0,0,True,True,True
star_edge_2,isotropic,individual_2,8.032435568810158e-06,8.032435568810158e-06,3ee0d86189d52453,3ee0d86189d52453,,,0.0,0.0,0,True,True,True
star_edge_2,isotropic,individual_3,8.032435568810158e-06,8.032435568810158e-06,3ee0d86189d52453,3ee0d86189d52453,,,0.0,0.0,0,True,True,True
star_edge_2,isotropic,individual_4,6.31328016935915e-06,6.31328016935915e-06,3eda7ad53d28d87c,3eda7ad53d28d87c,,,0.0,0.0,0,True,True,True
star_edge_2,isotropic,union,0.19930684594379058,0.19930684594379058,3fc982e300994761,3fc982e300994761,,,0.0,0.0,0,True,True,True
star_edge_2,isotropic,maximum,0.19929255152896672,0.19929255152896672,3fc9826b17939f8f,3fc9826b17939f8f,,,0.0,0.0,0,True,True,True
star_edge_2,expanding,individual_1,0.7800000157174812,0.7800000157174812,3fe8f5c297cc5aab,3fe8f5c297cc5aab,,,0.0,0.0,0,True,True,True
star_edge_2,expanding,individual_2,8.255276221424821e-07,8.255276221424821e-07,3eabb33a706ee0bd,3eabb33a706ee0bd,,,0.0,0.0,0,True,True,True
star_edge_2,expanding,individual_3,8.255276221424821e-07,8.255276221424821e-07,3eabb33a706ee0bd,3eabb33a706ee0bd,,,0.0,0.0,0,True,True,True
star_edge_2,expanding,individual_4,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_2,expanding,union,0.7800000157174812,0.7800000157174812,3fe8f5c297cc5aab,3fe8f5c297cc5aab,,,0.0,0.0,0,True,True,True
star_edge_2,expanding,maximum,0.7800000157174812,0.7800000157174812,3fe8f5c297cc5aab,3fe8f5c297cc5aab,,,0.0,0.0,0,True,True,True
star_edge_2,constant_width,individual_1,0.7800000157174812,0.7800000157174812,3fe8f5c297cc5aab,3fe8f5c297cc5aab,,,0.0,0.0,0,True,True,True
star_edge_2,constant_width,individual_2,5.3891719699959285e-08,5.3891719699959285e-08,3e6ceed25184a7b0,3e6ceed25184a7b0,,,0.0,0.0,0,True,True,True
star_edge_2,constant_width,individual_3,5.3891719699959285e-08,5.3891719699959285e-08,3e6ceed25184a7b0,3e6ceed25184a7b0,,,0.0,0.0,0,True,True,True
star_edge_2,constant_width,individual_4,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_2,constant_width,union,0.7800000157174812,0.7800000157174812,3fe8f5c297cc5aab,3fe8f5c297cc5aab,,,0.0,0.0,0,True,True,True
star_edge_2,constant_width,maximum,0.7800000157174812,0.7800000157174812,3fe8f5c297cc5aab,3fe8f5c297cc5aab,,,0.0,0.0,0,True,True,True
star_edge_3,isotropic,individual_1,0.11848451632553929,0.11848451632553929,3fbe550052b35883,3fbe550052b35883,,,0.0,0.0,0,True,True,True
star_edge_3,isotropic,individual_2,1.903240430963621e-15,1.903240430963621e-15,3ce12492da3da508,3ce12492da3da508,,,0.0,0.0,0,True,True,True
star_edge_3,isotropic,individual_3,0.1946554623696369,0.1946554623696369,3fc8ea785e6ec3c3,3fc8ea785e6ec3c3,,,0.0,0.0,0,True,True,True
star_edge_3,isotropic,individual_4,1.0247796736349103e-05,1.0247796736349103e-05,3ee57dbe7576617d,3ee57dbe7576617d,,,0.0,0.0,0,True,True,True
star_edge_3,isotropic,union,0.3131491764571914,0.3131491764571914,3fd40aa2d7e9ca44,3fd40aa2d7e9ca44,,,0.0,0.0,0,True,True,True
star_edge_3,isotropic,maximum,0.31312507862204436,0.31312507862204436,3fd40a3dc50f4d91,3fd40a3dc50f4d91,,,0.0,0.0,0,True,True,True
star_edge_3,expanding,individual_1,0.14090434732148907,0.14090434732148907,3fc2092755ce1529,3fc2092755ce1529,,,0.0,0.0,0,True,True,True
star_edge_3,expanding,individual_2,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_3,expanding,individual_3,0.07763932027405822,0.07763932027405822,3fb3e02ba575f3b3,3fb3e02ba575f3b3,,,0.0,0.0,0,True,True,True
star_edge_3,expanding,individual_4,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_3,expanding,union,0.21053456907959464,0.21053456907959464,3fcaf2cbf86fe973,3fcaf2cbf86fe973,,,0.0,0.0,0,True,True,True
star_edge_3,expanding,maximum,0.2087599494745456,0.2087599494745456,3fcab8a561da98b9,3fcab8a561da98b9,,,0.0,0.0,0,True,True,True
star_edge_3,constant_width,individual_1,0.04256167739837771,0.04256167739837771,3fa5caa4e8fa55a4,3fa5caa4e8fa55a4,,,0.0,0.0,0,True,True,True
star_edge_3,constant_width,individual_2,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_3,constant_width,individual_3,0.07763932027405822,0.07763932027405822,3fb3e02ba575f3b3,3fb3e02ba575f3b3,,,0.0,0.0,0,True,True,True
star_edge_3,constant_width,individual_4,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_3,constant_width,union,0.12020011277253273,0.12020011277253273,3fbec56f415562e0,3fbec56f415562e0,,,0.0,0.0,0,True,True,True
star_edge_3,constant_width,maximum,0.12019943993295512,0.12019943993295512,3fbec563f7827270,3fbec563f7827270,,,0.0,0.0,0,True,True,True
star_edge_4,isotropic,individual_1,0.003041815730725072,0.003041815730725072,3f68eb2662af7e4b,3f68eb2662af7e4b,,,0.0,0.0,0,True,True,True
star_edge_4,isotropic,individual_2,1.817737236250923e-24,1.817737236250923e-24,3b01947fd96b6b69,3b01947fd96b6b69,,,0.0,0.0,0,True,True,True
star_edge_4,isotropic,individual_3,2.9811054672663105e-24,2.9811054672663105e-24,3b0cd4dc11452ed3,3b0cd4dc11452ed3,,,0.0,0.0,0,True,True,True
star_edge_4,isotropic,individual_4,0.41161734248076315,0.41161734248076315,3fda57f0441af6bb,3fda57f0441af6bb,,,0.0,0.0,0,True,True,True
star_edge_4,isotropic,union,0.41465092463616465,0.41465092463616465,3fda89a40824621b,3fda89a40824621b,,,0.0,0.0,0,True,True,True
star_edge_4,isotropic,maximum,0.41410846927278877,0.41410846927278877,3fda80c0cf217ce8,3fda80c0cf217ce8,,,0.0,0.0,0,True,True,True
star_edge_4,expanding,individual_1,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_4,expanding,individual_2,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
star_edge_4,expanding,individual_3,0.0,0.0,0000000000000000,0000000000000000,positive,positive,0.0,,0,True,True,True
