fixture,candidate,intervals,local_maximum_change,ci_maximum_change,local_accepted,ci_available
depth_x6_y0,isotropic,512,2.8044233602031454e-11,,True,False
depth_x6_y0,isotropic,1024,1.7525980666732721e-12,,False,False
depth_x6_y0,isotropic,2048,1.0946799022804043e-13,,False,False
depth_x6_y0,isotropic,4096,6.8833827526759706e-15,,False,False
depth_x6_y0,isotropic,8192,4.440892098500626e-16,,False,False
depth_x6_y0,isotropic,16384,0.0,,False,False
depth_x6_y0,expanding,256,,,False,False
depth_x6_y0,expanding,512,3.5297125577926636e-07,,False,False
depth_x6_y0,expanding,1024,4.4994521886110306e-08,,True,False
depth_x6_y0,expanding,2048,5.5697455536574125e-09,,False,False
depth_x6_y0,expanding,4096,6.99628799338825e-10,,False,False
depth_x6_y0,expanding,8192,8.72404370966251e-11,,False,False
depth_x6_y0,expanding,16384,1.091837731337364e-11,,False,False
depth_x6_y0,constant_width,256,,,False,False
depth_x6_y0,constant_width,512,3.5297125577926636e-07,,False,False
depth_x6_y0,constant_width,1024,4.4994521886110306e-08,,True,False
depth_x6_y0,constant_width,2048,5.5697455536574125e-09,,False,False
depth_x6_y0,constant_width,4096,6.99628799338825e-10,,False,False
depth_x6_y0,constant_width,8192,8.72404370966251e-11,,False,False
depth_x6_y0,constant_width,16384,1.091837731337364e-11,,False,False
depth_x6_y2,isotropic,256,,,False,False
depth_x6_y2,isotropic,512,2.8052116185506293e-11,,True,False
depth_x6_y2,isotropic,1024,1.753208689336816e-12,,False,False
depth_x6_y2,isotropic,2048,1.0952350137927169e-13,,False,False
depth_x6_y2,isotropic,4096,6.8833827526759706e-15,,False,False
depth_x6_y2,isotropic,8192,4.440892098500626e-16,,False,False
depth_x6_y2,isotropic,16384,0.0,,False,False
depth_x6_y2,expanding,256,,,False,False
depth_x6_y2,expanding,512,2.496785690975223e-07,,False,False
depth_x6_y2,expanding,1024,3.177886648275674e-08,,True,False
depth_x6_y2,expanding,2048,3.936856909914077e-09,,False,False
depth_x6_y2,expanding,4096,4.943279605096329e-10,,False,False
depth_x6_y2,expanding,8192,6.165225968635113e-11,,False,False
depth_x6_y2,expanding,16384,7.715210414982465e-12,,False,False
depth_x6_y2,constant_width,256,,,False,False
depth_x6_y2,constant_width,512,2.499852592013907e-07,,False,False
depth_x6_y2,constant_width,1024,3.175932665466785e-08,,True,False
depth_x6_y2,constant_width,2048,3.938066595043921e-09,,False,False
depth_x6_y2,constant_width,4096,4.94251986560279e-10,,False,False
depth_x6_y2,constant_width,8192,6.16569920119936e-11,,False,False
depth_x6_y2,constant_width,16384,7.714912042544597e-12,,False,False
depth_x10_y0,isotropic,256,,,False,False
depth_x10_y0,isotropic,512,1.082395284512927e-10,,True,False
depth_x10_y0,isotropic,1024,6.764366844436154e-12,,False,False
depth_x10_y0,isotropic,2048,4.227729277772596e-13,,False,False
depth_x10_y0,isotropic,4096,2.631228568361621e-14,,False,False
depth_x10_y0,isotropic,8192,1.7208456881689926e-15,,False,False
depth_x10_y0,isotropic,16384,5.551115123125783e-17,,False,False
depth_x10_y0,expanding,256,,,False,False
depth_x10_y0,expanding,512,4.81804211971415e-07,,False,False
depth_x10_y0,expanding,1024,1.0626778623734623e-07,,False,False
depth_x10_y0,expanding,2048,7.4311780062785715e-09,,True,False
depth_x10_y0,expanding,4096,1.6221596288445994e-09,,False,False
depth_x10_y0,expanding,8192,1.164911500595167e-10,,False,False
depth_x10_y0,expanding,16384,2.5495716649004407e-11,,False,False
depth_x10_y0,constant_width,256,,,False,False
depth_x10_y0,constant_width,512,4.81804211971415e-07,,False,False
depth_x10_y0,constant_width,1024,1.0626778623734623e-07,,False,False
depth_x10_y0,constant_width,2048,7.4311780062785715e-09,,True,False
depth_x10_y0,constant_width,4096,1.6221596288445994e-09,,False,False
depth_x10_y0,constant_width,8192,1.164911500595167e-10,,False,False
depth_x10_y0,constant_width,16384,2.5495716649004407e-11,,False,False
depth_x10_y2,isotropic,256,,,False,False
depth_x10_y2,isotropic,512,9.760725561136496e-11,,True,False
depth_x10_y2,isotropic,1024,6.0998983641979976e-12,,False,False
depth_x10_y2,isotropic,2048,3.8125058665627876e-13,,False,False
depth_x10_y2,isotropic,4096,2.3814283878209608e-14,,False,False
depth_x10_y2,isotropic,8192,1.4988010832439613e-15,,False,False
depth_x10_y2,isotropic,16384,5.551115123125783e-17,,False,False
depth_x10_y2,expanding,256,,,False,False
depth_x10_y2,expanding,512,4.150776161115921e-07,,False,False
depth_x10_y2,expanding,1024,9.130172468063691e-08,,True,False
depth_x10_y2,expanding,2048,6.3785248749503864e-09,,False,False
depth_x10_y2,expanding,4096,1.3933192932746863e-09,,False,False
depth_x10_y2,expanding,8192,1.0008138762174212e-10,,False,False
depth_x10_y2,expanding,16384,2.1900592450663225e-11,,False,False
depth_x10_y2,constant_width,256,,,False,False
depth_x10_y2,constant_width,512,4.048542807666422e-07,,False,False
depth_x10_y2,constant_width,1024,8.878775970000419e-08,,True,False
depth_x10_y2,constant_width,2048,6.1978183696353994e-09,,False,False
depth_x10_y2,constant_width,4096,1.3548477895142241e-09,,False,False
depth_x10_y2,constant_width,8192,9.733780448328844e-11,,False,False
depth_x10_y2,constant_width,16384,2.129618703605729e-11,,False,False
depth_x20_y0,isotropic,256,,,False,False
depth_x20_y0,isotropic,512,4.331186798101072e-10,,True,False
depth_x20_y0,isotropic,1024,2.7059882112823175e-11,,False,False
depth_x20_y0,isotropic,2048,1.6910361999578072e-12,,False,False
depth_x20_y0,isotropic,4096,1.0574874309554616e-13,,False,False
depth_x20_y0,isotropic,8192,6.5780714209040525e-15,,False,False
depth_x20_y0,isotropic,16384,4.163336342344337e-16,,False,False
depth_x20_y0,expanding,256,,,False,False
depth_x20_y0,expanding,512,3.087023894066121e-06,,False,False
depth_x20_y0,expanding,1024,2.4090210604121864e-07,,False,False
depth_x20_y0,expanding,2048,5.313389306316196e-08,,True,False
depth_x20_y0,expanding,4096,3.7155889476281345e-09,,False,False
depth_x20_y0,expanding,8192,8.110798699334509e-10,,False,False
depth_x20_y0,expanding,16384,5.824563054090959e-11,,False,False
depth_x20_y0,constant_width,256,,,False,False
depth_x20_y0,constant_width,512,3.087023894066121e-06,,False,False
depth_x20_y0,constant_width,1024,2.4090210604121864e-07,,False,False
depth_x20_y0,constant_width,2048,5.313389306316196e-08,,True,False
depth_x20_y0,constant_width,4096,3.7155889476281345e-09,,False,False
depth_x20_y0,constant_width,8192,8.110798699334509e-10,,False,False
depth_x20_y0,constant_width,16384,5.824563054090959e-11,,False,False
depth_x20_y2,isotropic,256,,,False,False
depth_x20_y2,isotropic,512,4.291308697279561e-10,,True,False
depth_x20_y2,isotropic,1024,2.6810248465736208e-11,,False,False
depth_x20_y2,isotropic,2048,1.675493077613055e-12,,False,False
depth_x20_y2,isotropic,4096,1.0469403122215226e-13,,False,False
depth_x20_y2,isotropic,8192,6.5503158452884236e-15,,False,False
depth_x20_y2,isotropic,16384,3.885780586188048e-16,,False,False
depth_x20_y2,expanding,256,,,False,False
depth_x20_y2,expanding,512,2.9712928709679787e-06,,False,False
depth_x20_y2,expanding,1024,2.3208764032833784e-07,,False,False
depth_x20_y2,expanding,2048,5.1155217839493616e-08,,True,False
depth_x20_y2,expanding,4096,3.5763850769754413e-09,,False,False
depth_x20_y2,expanding,8192,7.808240720663662e-10,,False,False
depth_x20_y2,expanding,16384,5.607625475079203e-11,,False,False
depth_x20_y2,constant_width,256,,,False,False
depth_x20_y2,constant_width,512,2.9505893965886543e-06,,False,False
depth_x20_y2,constant_width,1024,2.3064017717899787e-07,,False,False
depth_x20_y2,constant_width,2048,5.079903186988588e-08,,True,False
depth_x20_y2,constant_width,4096,3.5508045392873555e-09,,False,False
depth_x20_y2,constant_width,8192,7.753786501751847e-10,,False,False
depth_x20_y2,constant_width,16384,5.568767669217323e-11,,False,False
depth_x40_y0,isotropic,256,,,False,False
depth_x40_y0,isotropic,512,3.4700817219679436e-09,,True,False
depth_x40_y0,isotropic,1024,2.165593399050536e-10,,False,False
depth_x40_y0,isotropic,2048,1.3529941056411587e-11,,False,False
depth_x40_y0,isotropic,4096,8.455458555545192e-13,,False,False
depth_x40_y0,isotropic,8192,5.284661597215745e-14,,False,False
depth_x40_y0,isotropic,16384,3.2890357104520263e-15,,False,False
depth_x40_y0,expanding,256,,,False,False
depth_x40_y0,expanding,512,7.3115030925219315e-06,,False,False
depth_x40_y0,expanding,1024,1.5435119469220382e-06,,False,False
depth_x40_y0,expanding,2048,1.2045105290958702e-07,,False,False
depth_x40_y0,expanding,4096,2.6566946642603284e-08,,True,False
depth_x40_y0,expanding,8192,1.8577945848363697e-09,,False,False
depth_x40_y0,expanding,16384,4.05539823944423e-10,,False,False
depth_x40_y0,constant_width,256,,,False,False
depth_x40_y0,constant_width,512,7.3115030925219315e-06,,False,False
depth_x40_y0,constant_width,1024,1.5435119469220382e-06,,False,False
depth_x40_y0,constant_width,2048,1.2045105290958702e-07,,False,False
depth_x40_y0,constant_width,4096,2.6566946642603284e-08,,True,False
depth_x40_y0,constant_width,8192,1.8577945848363697e-09,,False,False
depth_x40_y0,constant_width,16384,4.05539823944423e-10,,False,False
depth_x40_y2,isotropic,256,,,False,False
depth_x40_y2,isotropic,512,3.4621558536729324e-09,,True,False
depth_x40_y2,isotropic,1024,2.1606086364478472e-10,,False,False
depth_x40_y2,isotropic,2048,1.3498729911631813e-11,,False,False
depth_x40_y2,isotropic,4096,8.436029652614252e-13,,False,False
depth_x40_y2,isotropic,8192,5.272171588188712e-14,,False,False
depth_x40_y2,isotropic,16384,3.2890357104520263e-15,,False,False
depth_x40_y2,expanding,256,,,False,False
depth_x40_y2,expanding,512,7.237226753331605e-06,,False,False
depth_x40_y2,expanding,1024,1.528838659781151e-06,,False,False
depth_x40_y2,expanding,2048,1.1933374033379351e-07,,False,False
depth_x40_y2,expanding,4096,2.631607731728991e-08,,True,False
depth_x40_y2,expanding,8192,1.840144259190879e-09,,False,False
depth_x40_y2,expanding,16384,4.0170389237204063e-10,,False,False
depth_x40_y2,constant_width,256,,,False,False
depth_x40_y2,constant_width,512,7.2196688282177846e-06,,False,False
depth_x40_y2,constant_width,1024,1.526171546806232e-06,,False,False
depth_x40_y2,constant_width,2048,1.1914708142324315e-07,,False,False
depth_x40_y2,constant_width,4096,2.627013717670934e-08,,True,False
depth_x40_y2,constant_width,8192,1.8368456755624152e-09,,False,False
depth_x40_y2,constant_width,16384,4.0100189835357014e-10,,False,False
equal_minimum_one,isotropic,256,,,False,False
equal_minimum_one,isotropic,512,2.6269975084147745e-10,,True,False
equal_minimum_one,isotropic,1024,1.6412649017638614e-11,,False,False
equal_minimum_one,isotropic,2048,1.0256795412999509e-12,,False,False
equal_minimum_one,isotropic,4096,6.411537967210279e-14,,False,False
equal_minimum_one,isotropic,8192,3.9968028886505635e-15,,False,False
equal_minimum_one,isotropic,16384,2.498001805406602e-16,,False,False
equal_minimum_one,expanding,256,,,False,False
equal_minimum_one,expanding,512,1.3832289304793743e-06,,False,False
equal_minimum_one,expanding,1024,5.281399408640919e-07,,False,False
equal_minimum_one,expanding,2048,5.0783465349590884e-08,,True,False
equal_minimum_one,expanding,4096,8.764544645600836e-12,,False,False
equal_minimum_one,expanding,8192,3.348027410865484e-11,,False,False
equal_minimum_one,expanding,16384,1.9481111168673237e-11,,False,False
equal_minimum_one,constant_width,256,,,False,False
equal_minimum_one,constant_width,512,1.4592140469005255e-06,,False,False
equal_minimum_one,constant_width,1024,5.035424180260817e-07,,False,False
equal_minimum_one,constant_width,2048,4.757736189742179e-08,,True,False
equal_minimum_one,constant_width,4096,3.8097602850228895e-10,,False,False
equal_minimum_one,constant_width,8192,7.879785712816556e-11,,False,False
equal_minimum_one,constant_width,16384,2.3324370213018142e-11,,False,False
equal_minimum_three,isotropic,256,,,False,False
equal_minimum_three,isotropic,512,1.8955264025066754e-09,,True,False
equal_minimum_three,isotropic,1024,1.184553011235323e-10,,False,False
equal_minimum_three,isotropic,2048,7.403189172805469e-12,,False,False
equal_minimum_three,isotropic,4096,4.627409566637652e-13,,False,False
equal_minimum_three,isotropic,8192,2.8976820942716586e-14,,False,False
equal_minimum_three,isotropic,16384,1.7763568394002505e-15,,False,False
equal_minimum_three,expanding,256,,,False,False
equal_minimum_three,expanding,512,1.841430411186895e-05,,False,False
equal_minimum_three,expanding,1024,5.079796331630693e-06,,False,False
equal_minimum_three,expanding,2048,4.055286079718279e-07,,False,False
equal_minimum_three,expanding,4096,2.03356146588618e-07,,False,False
equal_minimum_three,expanding,8192,8.616717828147102e-08,,True,False
equal_minimum_three,expanding,16384,8.56211312960653e-09,,False,False
equal_minimum_three,constant_width,256,,,False,False
equal_minimum_three,constant_width,512,5.724814114760335e-06,,False,False
equal_minimum_three,constant_width,1024,3.8816367121663475e-06,,False,False
equal_minimum_three,constant_width,2048,1.2827583594221537e-06,,False,False
equal_minimum_three,constant_width,4096,3.541158424269497e-07,,False,False
equal_minimum_three,constant_width,8192,4.9805085222676126e-08,,True,False
equal_minimum_three,constant_width,16384,5.7931254238141605e-09,,False,False
star_edge_1,isotropic,256,,,False,False
star_edge_1,isotropic,512,6.867130675214383e-08,,True,False
star_edge_1,isotropic,1024,1.183466546983425e-09,,False,False
star_edge_1,isotropic,2048,5.538459690868081e-10,,False,False
star_edge_1,isotropic,4096,2.7455537843223965e-10,,False,False
star_edge_1,isotropic,8192,1.3712964097578606e-10,,False,False
star_edge_1,isotropic,16384,5.5691951050818034e-11,,False,False
star_edge_1,expanding,256,,,False,False
star_edge_1,expanding,512,1.908763161218019e-05,,False,False
star_edge_1,expanding,1024,7.3380767247055445e-06,,False,False
star_edge_1,expanding,2048,3.1089781805382355e-06,,False,False
star_edge_1,expanding,4096,3.9777865279422286e-08,,True,False
star_edge_1,expanding,8192,2.5088800814643264e-08,,False,False
star_edge_1,expanding,16384,1.2510040114932508e-08,,False,False
star_edge_1,constant_width,256,,,False,False
star_edge_1,constant_width,512,3.0827882402245654e-06,,False,False
star_edge_1,constant_width,1024,3.713182378101143e-07,,False,False
star_edge_1,constant_width,2048,1.3006490057199116e-07,,False,False
star_edge_1,constant_width,4096,5.7893950328180566e-09,,True,False
star_edge_1,constant_width,8192,3.0289047936449265e-09,,False,False
star_edge_1,constant_width,16384,2.877103139065085e-10,,False,False
star_edge_2,isotropic,256,,,False,False
star_edge_2,isotropic,512,8.461701339612659e-10,,True,False
star_edge_2,isotropic,1024,7.424694192792458e-11,,False,False
star_edge_2,isotropic,2048,5.085321053144298e-12,,False,False
star_edge_2,isotropic,4096,4.104994122400285e-12,,False,False
star_edge_2,isotropic,8192,1.899869150889799e-12,,False,False
star_edge_2,isotropic,16384,9.526268662796156e-13,,False,False
star_edge_2,expanding,256,,,False,False
star_edge_2,expanding,512,1.0510440915822983e-05,,False,False
star_edge_2,expanding,1024,8.005760415707996e-07,,False,False
star_edge_2,expanding,2048,6.657516382624351e-08,,True,False
star_edge_2,expanding,4096,1.4216463339877805e-08,,False,False
star_edge_2,expanding,8192,1.6169536820598296e-09,,False,False
star_edge_2,expanding,16384,9.466094574861472e-11,,False,False
star_edge_2,constant_width,256,,,False,False
star_edge_2,constant_width,512,1.0510440915822983e-05,,False,False
star_edge_2,constant_width,1024,8.005760415707996e-07,,False,False
star_edge_2,constant_width,2048,6.657516382624351e-08,,True,False
star_edge_2,constant_width,4096,1.4216463339877805e-08,,False,False
star_edge_2,constant_width,8192,1.6169536820598296e-09,,False,False
star_edge_2,constant_width,16384,9.466094574861472e-11,,False,False
star_edge_3,isotropic,256,,,False,False
star_edge_3,isotropic,512,6.867130675214383e-08,,True,False
star_edge_3,isotropic,1024,1.183466546983425e-09,,False,False
star_edge_3,isotropic,2048,5.538459690868081e-10,,False,False
star_edge_3,isotropic,4096,2.7455537843223965e-10,,False,False
star_edge_3,isotropic,8192,1.3712964097578606e-10,,False,False
star_edge_3,isotropic,16384,5.5691951050818034e-11,,False,False
star_edge_3,expanding,256,,,False,False
star_edge_3,expanding,512,1.908763161218019e-05,,False,False
star_edge_3,expanding,1024,7.3380767247055445e-06,,False,False
star_edge_3,expanding,2048,3.1089781805382355e-06,,False,False
star_edge_3,expanding,4096,3.9777865279422286e-08,,True,False
star_edge_3,expanding,8192,2.5088800814643264e-08,,False,False
star_edge_3,expanding,16384,1.2510040114932508e-08,,False,False
star_edge_3,constant_width,256,,,False,False
star_edge_3,constant_width,512,3.0827882402245654e-06,,False,False
star_edge_3,constant_width,1024,3.713182378101143e-07,,False,False
star_edge_3,constant_width,2048,1.3006490057199116e-07,,False,False
star_edge_3,constant_width,4096,5.7893950328180566e-09,,True,False
star_edge_3,constant_width,8192,3.0289047936449265e-09,,False,False
star_edge_3,constant_width,16384,2.877103139065085e-10,,False,False
star_edge_4,isotropic,256,,,False,False
star_edge_4,isotropic,512,1.3599081793991274e-07,,False,False
star_edge_4,isotropic,1024,6.806332408793025e-08,,True,False
star_edge_4,isotropic,2048,8.511601645722067e-09,,False,False
star_edge_4,isotropic,4096,2.1275946004983837e-09,,False,False
star_edge_4,isotropic,8192,1.0640269776374112e-09,,False,False
star_edge_4,isotropic,16384,1.3300810453031886e-10,,False,False
star_edge_4,expanding,256,,,False,False
star_edge_4,expanding,512,6.041300248949e-07,,False,False
star_edge_4,expanding,1024,8.017297487006303e-08,,True,False
star_edge_4,expanding,2048,2.9730404083050388e-08,,False,False
star_edge_4,expanding,4096,8.624744252117011e-10,,False,False
star_edge_4,expanding,8192,1.56883006585673e-10,,False,False
star_edge_4,expanding,16384,3.1059432803459686e-11,,False,False
star_edge_4,constant_width,256,,,False,False
star_edge_4,constant_width,512,6.04636842510553e-07,,False,False
star_edge_4,constant_width,1024,7.990998721063569e-08,,True,False
star_edge_4,constant_width,2048,2.9639262016933898e-08,,False,False
star_edge_4,constant_width,4096,8.518820093783575e-10,,False,False
star_edge_4,constant_width,8192,1.5589740609556202e-10,,False,False
star_edge_4,constant_width,16384,3.101383039272321e-11,,False,False
